변환,USD,주식
2020-02-03,1197,7923700000000
2020-02-04,1191.6,7665300000000
2020-02-05,1184,7462500000000
2020-02-06,1184,8063600000000
2020-02-07,1185,6926300000000
2020-02-10,1193,5332200000000
2020-02-11,1187,6474400000000
2020-02-12,1182,6775000000000
2020-02-13,1182,7957100000000
2020-02-14,1184,6133100000000
2020-02-17,1183,5566100000000
2020-02-18,1184.5,6311400000000
2020-02-19,1190,6956400000000
2020-02-20,1193,7507700000000
2020-02-21,1205.7,6788500000000
2020-02-24,1215.5,9144200000000
2020-02-25,1220.5,8758500000000
2020-02-26,1216.5,7844700000000
2020-02-27,1215,7053400000000
2020-02-28,1215,9670300000000
2020-03-02,1205,7598800000000
2020-03-03,1191.5,8559200000000
2020-03-04,1187,7716500000000
2020-03-05,1187,7806600000000
2020-03-06,1190.5,7099600000000
2020-03-09,1192.9,8701800000000
2020-03-10,1203,8900000000000
2020-03-11,1188,8071300000000
2020-03-12,1190.7,11142900000000
2020-03-13,1215,13108200000000
2020-03-16,1211,8470600000000
2020-03-17,1231,9552300000000
2020-03-18,1243,9361800000000
2020-03-19,1257,11793200000000
2020-03-20,1253.7,10488600000000
2020-03-23,1265,9484000000000
2020-03-24,1265,10331500000000
2020-03-25,1235.7,12431300000000
2020-03-26,1226,12236100000000
2020-03-27,1214,12732400000000
2020-03-30,1216,8966200000000
2020-03-31,1223,13645100000000
2020-04-01,1219.8,11948500000000
2020-04-02,1236,9549200000000
2020-04-03,1228,10011700000000
2020-04-06,1237,10771300000000
2020-04-07,1222,11398300000000
2020-04-08,1216,10990300000000
2020-04-09,1214.5,10346800000000
2020-04-10,1211.1,11851400000000
2020-04-13,1214,9423000000000
2020-04-14,1215.1,9806800000000
2020-04-16,1224.9,10517800000000
2020-04-17,1227,13936700000000
2020-04-20,1217,11743200000000
2020-04-21,1222,13669000000000
2020-04-22,1235,9286800000000
2020-04-23,1235,8833500000000
2020-04-24,1233.5,9506500000000
2020-04-27,1232.5,8030100000000
2020-04-28,1222,10251300000000
2020-04-29,1223,10400800000000
2020-05-04,1226.1,10151400000000
2020-05-06,1222.5,8427000000000
2020-05-07,1229,7265100000000
2020-05-08,1220,7825900000000
2020-05-11,1219,7614500000000
2020-05-12,1224,9504100000000
2020-05-13,1228,8791600000000
2020-05-14,1228,9320700000000
2020-05-15,1227.1,9551900000000
2020-05-18,1232.3,9243400000000
2020-05-19,1224.5,11730000000000
2020-05-20,1226,8002400000000
2020-05-21,1226.9,8524500000000
2020-05-22,1234,9326900000000
2020-05-25,1240.5,7842100000000
2020-05-26,1242,12388700000000
2020-05-27,1230.5,12457500000000
2020-05-28,1238,14236800000000
2020-05-29,1238.5,13752200000000
2020-06-01,1230.3,9570600000000
2020-06-02,1224,10097700000000
2020-06-03,1218,16805700000000
2020-06-04,1215.5,16034000000000
2020-06-05,1217,12583400000000
2020-06-08,1202,12925600000000
2020-06-09,1197,14523500000000
2020-06-10,1199,12681800000000
2020-06-11,1192.2,16643000000000
2020-06-12,1207.2,14733100000000
2020-06-15,1206,18015300000000
2020-06-16,1207,13431900000000
2020-06-17,1212,15216500000000
2020-06-18,1216.2,10845600000000
2020-06-19,1212.5,12066000000000
2020-06-22,1213.4,9895500000000
2020-06-23,1208.8,13347900000000
2020-06-24,1206,12662500000000
2020-06-25,1207,10548500000000
2020-06-26,1200,9398900000000
2020-06-29,1205,8883000000000
2020-06-30,1198.5,11565200000000
2020-07-01,1199,10076900000000
2020-07-02,1201.7,10429600000000
2020-07-03,1199.5,8468700000000
2020-07-06,1199,11531400000000
2020-07-07,1191,14669800000000
2020-07-08,1196,11435400000000
2020-07-09,1192.5,11770700000000
2020-07-10,1197,11911400000000
2020-07-13,1200.8,10315400000000
2020-07-14,1204.6,11432100000000
2020-07-15,1203,13393600000000
2020-07-16,1200.5,11079700000000
2020-07-17,1205,10057100000000
2020-07-20,1203.5,11808800000000
2020-07-21,1200,15520700000000
2020-07-22,1193,15324300000000
2020-07-23,1197.7,16131700000000
2020-07-24,1202.5,16844500000000
2020-07-27,1201.2,14028800000000
2020-07-28,1193.8,17165100000000
2020-07-29,1197.1,15250900000000
2020-07-30,1190,13348900000000
2020-07-31,1188.5,12743500000000
2020-08-03,1194.2,13425300000000
2020-08-04,1192.2,15088000000000
2020-08-05,1192,17644300000000
2020-08-06,1185.4,17572200000000
2020-08-07,1185,17324600000000
2020-08-10,1189,19280700000000
2020-08-11,1187,19424000000000
2020-08-12,1186,16413800000000
2020-08-13,1183,18001000000000
2020-08-14,1184.5,16387100000000
2020-08-18,1183.6,17313200000000
2020-08-19,1182.5,12084700000000
2020-08-20,1184,16895800000000
2020-08-21,1184.5,13976400000000
2020-08-24,1191.5,11518900000000
2020-08-25,1189,13400800000000
2020-08-26,1186.6,14279000000000
2020-08-27,1185.1,14942100000000
2020-08-28,1186.3,15328700000000
2020-08-31,1180.8,19036000000000
2020-09-01,1186.1,16097000000000
2020-09-02,1185,15534400000000
2020-09-03,1188.8,17167000000000
2020-09-04,1192,19444500000000
2020-09-07,1186,16898900000000
2020-09-08,1187,17008400000000
2020-09-09,1190.6,15244900000000
2020-09-10,1183,15588100000000
2020-09-11,1188,11881200000000
2020-09-14,1187,11868300000000
2020-09-15,1181.9,11698200000000
2020-09-16,1180.5,11566400000000
2020-09-17,1173.5,13864800000000
2020-09-18,1169.5,13706500000000
2020-09-21,1164,14013200000000
2020-09-22,1163.9,17495900000000
2020-09-23,1162.9,13392200000000
2020-09-24,1171,12294800000000
2020-09-25,1169.5,9896500000000
2020-09-28,1173.3,8843800000000
2020-09-29,1167.5,8897100000000
2020-10-05,1166.5,10455000000000
2020-10-06,1158,10802300000000
2020-10-07,1164.5,8803200000000
2020-10-08,1157,12242500000000
2020-10-12,1150,10472600000000
2020-10-13,1148.3,10025600000000
2020-10-14,1149.5,10473200000000
2020-10-15,1147,12759900000000
2020-10-16,1145.5,10963100000000
2020-10-19,1144,10173800000000
2020-10-20,1140.5,11675800000000
2020-10-21,1138.3,9682400000000
2020-10-22,1133.5,9569500000000
2020-10-23,1135,10529200000000
2020-10-26,1130,11493500000000
2020-10-27,1132,9944700000000
2020-10-28,1129.5,8781400000000
2020-10-29,1134.5,10140400000000
2020-10-30,1131.1,11458300000000
2020-11-02,1137,8413600000000
2020-11-03,1133,10692700000000
2020-11-04,1128.3,14658700000000
2020-11-05,1130,12410700000000
2020-11-06,1124,12435800000000
2020-11-09,1120,14645200000000
2020-11-10,1118.5,17707100000000
2020-11-11,1116.5,17988900000000
2020-11-12,1112,15720000000000
2020-11-13,1115.5,16800900000000
2020-11-16,1107.7,18768200000000
2020-11-17,1107,17491600000000
2020-11-18,1106,13342100000000
2020-11-19,1107,12299600000000
2020-11-20,1115,12050400000000
2020-11-23,1115.5,15510500000000
2020-11-24,1114,16560700000000
2020-11-25,1108.8,21289700000000
2020-11-26,1106.7,12485900000000
2020-11-27,1105.8,12418400000000
2020-11-30,1104.2,20446000000000
2020-12-01,1108.1,15744000000000
2020-12-02,1105.2,16887300000000
2020-12-03,1100.1,15412300000000
2020-12-04,1092.5,19631700000000
2020-12-07,1083,17933000000000
2020-12-08,1084,16932300000000
2020-12-09,1085,16796500000000
2020-12-10,1087.5,20282800000000
2020-12-11,1087,17972900000000
2020-12-14,1091.5,16813300000000
2020-12-15,1092.7,15281700000000
2020-12-16,1089.5,13264800000000
2020-12-17,1094,15838300000000
2020-12-18,1093.5,18901400000000
2020-12-21,1100,18694600000000
2020-12-22,1104.7,19629700000000
2020-12-23,1109,19876800000000
2020-12-24,1106,19696400000000
2020-12-28,1102.6,23576000000000
2020-12-29,1097.5,19066500000000
2020-12-30,1091.7,17682000000000
2021-01-04,1087.5,24726600000000
2021-01-05,1086,26263600000000
2021-01-06,1087,29271800000000
2021-01-07,1087,26816100000000
2021-01-08,1093.3,40192700000000
2021-01-11,1093.5,44069400000000
2021-01-12,1098,31082500000000
2021-01-13,1094.1,23964700000000
2021-01-14,1098,23811600000000
2021-01-15,1096.5,22760700000000
2021-01-18,1105.5,23186900000000
2021-01-19,1104,23777600000000
2021-01-20,1103.5,24268600000000
2021-01-21,1099,24619400000000
2021-01-22,1100.5,23962700000000
2021-01-25,1105,20803100000000
2021-01-26,1102.5,21566300000000
2021-01-27,1102.4,19449300000000
2021-01-28,1109.4,22684900000000
2021-01-29,1114,23782100000000
2021-02-01,1119.5,20491400000000
2021-02-02,1117,18915300000000
2021-02-03,1115,21630700000000
2021-02-04,1114,20380700000000
2021-02-05,1121,19437600000000
2021-02-08,1118,19053300000000
2021-02-09,1119.1,18056300000000
2021-02-10,1111,18069900000000
2021-02-15,1105,16558100000000
2021-02-16,1102,16863100000000
2021-02-17,1108.7,16594900000000
2021-02-18,1106.3,17928600000000
2021-02-19,1107.3,19429300000000
2021-02-22,1106,17993200000000
2021-02-23,1111.4,17313100000000
2021-02-24,1109.9,19654200000000
2021-02-25,1107,16945900000000
2021-02-26,1120.5,21013500000000
2021-03-02,1117,18540500000000
2021-03-03,1124.7,13914000000000
2021-03-04,1127,16800100000000
2021-03-05,1132,16475300000000
2021-03-08,1128,15502000000000
2021-03-09,1141.5,18011900000000
2021-03-10,1136.5,12871300000000
2021-03-11,1138,15754900000000
2021-03-12,1131,12924700000000
2021-03-15,1136.5,12418200000000
2021-03-16,1132.8,12761700000000
2021-03-17,1130,13232600000000
2021-03-18,1122.5,14847200000000
2021-03-19,1128.7,15943700000000
2021-03-22,1131,13136200000000
2021-03-23,1126.3,15879900000000
2021-03-24,1133.6,13120100000000
2021-03-25,1136,13139100000000
2021-03-26,1135,15381500000000
2021-03-29,1130.1,16453300000000
2021-03-30,1132.5,13935000000000
2021-03-31,1133.8,14233700000000
2021-04-01,1128,13784900000000
2021-04-02,1128.5,13249700000000
2021-04-05,1128,12832500000000
2021-04-06,1124.5,13497800000000
2021-04-07,1118,14306200000000
2021-04-08,1119,16834000000000
2021-04-09,1116.5,14566600000000
2021-04-12,1120.8,13082900000000
2021-04-13,1125.3,16121100000000
2021-04-14,1121.5,15358400000000
2021-04-15,1116.5,17364400000000
2021-04-16,1117.5,14579900000000
2021-04-19,1117,15172200000000
2021-04-20,1115.6,14316400000000
2021-04-21,1117,16665100000000
2021-04-22,1116.5,14625800000000
2021-04-23,1120.3,15387700000000
2021-04-26,1116,15401600000000
2021-04-27,1110.5,16799800000000
2021-04-28,1113,17996600000000
2021-04-29,1109,18824200000000
2021-04-30,1108,18703700000000
2021-05-03,1116.5,16727800000000
2021-05-04,1120.6,15441500000000
2021-05-06,1125.3,16411500000000
2021-05-07,1121,14814400000000
2021-05-10,1113.2,16953100000000
2021-05-11,1116.5,21236200000000
2021-05-12,1120,22207800000000
2021-05-13,1133,20742100000000
2021-05-14,1127.6,14217900000000
2021-05-17,1127,14330200000000
2021-05-18,1136,13717700000000
2021-05-20,1132.5,13042300000000
2021-05-21,1128,14576200000000
2021-05-24,1127,11469300000000
2021-05-25,1123.8,11460700000000
2021-05-26,1122.5,13008000000000
2021-05-27,1117.5,19887900000000
2021-05-28,1118.5,13362200000000
2021-05-31,1114,13843600000000
2021-06-01,1107.3,15068800000000
2021-06-02,1108.5,17533900000000
2021-06-03,1111.5,16685600000000
2021-06-04,1116.5,15838400000000
2021-06-07,1111.2,18769100000000
2021-06-08,1111.3,19122400000000
2021-06-09,1118.5,16943600000000
2021-06-10,1117,18826600000000
2021-06-11,1113,17624400000000
2021-06-14,1116.3,14979700000000
2021-06-15,1117.5,14468300000000
2021-06-16,1118.4,15976500000000
2021-06-17,1132,14397600000000
2021-06-18,1133,17091600000000
2021-06-21,1135.5,17071300000000
2021-06-22,1131.5,15187900000000
2021-06-23,1133,17388000000000
2021-06-24,1136.9,21143900000000
2021-06-25,1132.5,18401700000000
2021-06-28,1128,13530200000000
2021-06-29,1130.5,14195800000000
2021-06-30,1132,15283800000000
2021-07-01,1130,15745800000000
2021-07-02,1134.5,15187000000000
2021-07-05,1131.8,14292900000000
2021-07-06,1131.5,14534000000000
2021-07-07,1137,14289100000000
2021-07-08,1141,16496300000000
2021-07-09,1147.5,16170000000000
2021-07-12,1144.8,11117800000000
2021-07-13,1147.5,13207800000000
2021-07-14,1150.7,12782300000000
2021-07-15,1145,13412700000000
2021-07-16,1142.5,14607100000000
2021-07-19,1143.5,12634600000000
2021-07-20,1152,15070300000000
2021-07-21,1148.7,14655500000000
2021-07-22,1150.5,12837300000000
2021-07-23,1151,12693600000000
2021-07-26,1152.4,12047800000000
2021-07-27,1154.5,12073800000000
2021-07-28,1154.4,11744200000000
2021-07-29,1150.6,10324200000000
2021-07-30,1144.1,12568300000000
2021-08-02,1152,10104200000000
2021-08-03,1151,12291600000000
2021-08-04,1149,12154600000000
2021-08-05,1145,11687800000000
2021-08-06,1143.1,15217000000000
2021-08-09,1146.5,15512600000000
2021-08-10,1147.5,21367600000000
2021-08-11,1153.5,18950900000000
2021-08-12,1154,20171000000000
2021-08-13,1163.5,19793800000000
2021-08-17,1166,21918300000000
2021-08-18,1178.2,16514500000000
2021-08-19,1173,16736700000000
2021-08-20,1176.5,16098200000000
2021-08-23,1176,13202600000000
2021-08-24,1171.3,14734500000000
2021-08-25,1165,12678800000000
2021-08-26,1165,13171200000000
2021-08-27,1171,10853600000000
2021-08-30,1162.7,11619400000000
2021-08-31,1166,15198300000000
2021-09-01,1159,13291400000000
2021-09-02,1156.5,13996500000000
2021-09-03,1158.2,12869700000000
2021-09-06,1155,12098700000000
2021-09-07,1157.1,11726900000000
2021-09-08,1163,17302700000000
2021-09-09,1167.5,17787100000000
2021-09-10,1170.5,13354400000000
2021-09-13,1170.5,13274100000000
2021-09-14,1174,15388500000000
2021-09-15,1172,11955200000000
2021-09-16,1166.5,12131200000000
2021-09-17,1175.5,14635800000000
2021-09-23,1183,13758100000000
2021-09-24,1174.5,12274700000000
2021-09-27,1179,12118100000000
2021-09-28,1179.3,14387900000000
2021-09-29,1188,14945600000000
2021-09-30,1188,14549500000000
2021-10-01,1185,12795200000000
2021-10-05,1185,15111100000000
2021-10-06,1186.4,15427200000000
2021-10-07,1191,11720600000000
2021-10-08,1190,12469400000000
2021-10-12,1196,12520100000000
2021-10-13,1199,12101800000000
2021-10-14,1188.5,11908200000000
2021-10-15,1184.5,12373100000000
2021-10-18,1183,10525000000000
2021-10-19,1187.1,9976100000000
2021-10-20,1176.5,11042500000000
2021-10-21,1175.5,10348000000000
2021-10-22,1179,8914100000000
2021-10-25,1178,10326800000000
2021-10-26,1168,9217700000000
2021-10-27,1168.5,10088600000000
2021-10-28,1173.4,12183600000000
2021-10-29,1168.5,10789800000000
2021-11-01,1173.5,9315200000000
2021-11-02,1177.6,9532800000000
2021-11-03,1178.5,12285700000000
2021-11-04,1178.5,14411200000000
2021-11-05,1185.8,12444800000000
2021-11-08,1182.6,10242600000000
2021-11-09,1181.5,9574300000000
2021-11-10,1179,9512900000000
2021-11-11,1186,13261000000000
2021-11-12,1181,12312200000000
2021-11-15,1181,11213500000000
2021-11-16,1183,10487300000000
2021-11-17,1183,10491600000000
2021-11-18,1182.5,8635000000000
2021-11-19,1183.5,10855000000000
2021-11-22,1190.5,12762500000000
2021-11-23,1190.5,10690700000000
2021-11-24,1190,10699500000000
2021-11-25,1189,9279500000000
2021-11-26,1190.5,11646500000000
2021-11-29,1195.5,12948700000000
2021-11-30,1191.7,19225500000000
2021-12-01,1184.4,12126700000000
2021-12-02,1178.5,11766900000000
2021-12-03,1177.5,10088600000000
2021-12-06,1184,9112700000000
2021-12-07,1181,9881300000000
2021-12-08,1177.2,10956800000000
2021-12-09,1173.5,11975500000000
2021-12-10,1178.4,8071000000000
2021-12-13,1180.5,8469900000000
2021-12-14,1184.5,9206600000000
2021-12-15,1185,8103200000000
2021-12-16,1183.9,8372100000000
2021-12-17,1185.1,11205900000000
2021-12-20,1189,8516200000000
2021-12-21,1189.8,8596200000000
2021-12-22,1191,8614700000000
2021-12-23,1188.5,9201600000000
2021-12-24,1186.2,8469400000000
2021-12-27,1186.9,8134100000000
2021-12-28,1186.5,11868400000000
2021-12-29,1187.5,10801800000000
2021-12-30,1185,8595100000000
2022-01-03,1189.5,8109400000000
2022-01-04,1195.5,9896100000000
2022-01-05,1197,14633800000000
2022-01-06,1200.9,13072200000000
2022-01-07,1204.2,10136700000000
2022-01-10,1198.8,10222500000000
2022-01-11,1197.5,10499000000000
2022-01-12,1190.5,10762200000000
2022-01-13,1188.5,11285300000000
2022-01-14,1188,10649000000000
2022-01-17,1190,9819200000000
2022-01-18,1190.5,9871500000000
2022-01-19,1195,9550500000000
2022-01-20,1189.5,8717300000000
2022-01-21,1194,10535000000000
2022-01-24,1193.5,9216800000000
2022-01-25,1196,11507000000000
2022-01-26,1196.9,8830500000000
2022-01-27,1201,20253000000000
2022-01-28,1205,13564900000000
2022-02-03,1202,12283500000000
2022-02-04,1202,11184200000000
2022-02-07,1198.8,11105900000000
2022-02-08,1198,11620300000000
2022-02-09,1197.5,10157900000000
2022-02-10,1194.5,12563800000000
2022-02-11,1201,10540000000000
2022-02-14,1200,11313800000000
2022-02-15,1197,9225500000000
2022-02-16,1196.7,8263300000000
2022-02-17,1197,11677300000000
2022-02-18,1199,8410700000000
2022-02-21,1197.6,7778900000000
2022-02-22,1195.5,10405900000000
2022-02-23,1192.7,8991300000000
2022-02-24,1195.1,13093900000000
2022-02-25,1205,12028900000000
2022-02-28,1204,12665100000000
2022-03-02,1206,10996700000000
2022-03-03,1204.2,10466500000000
2022-03-04,1208,12249500000000
2022-03-07,1219,11892800000000
2022-03-08,1232,11453200000000
2022-03-10,1225,13473700000000
2022-03-11,1228.5,12094600000000
2022-03-14,1237,11879800000000
2022-03-15,1242,9412300000000
2022-03-16,1241.2,9175500000000
2022-03-17,1224.3,11631500000000
2022-03-18,1212,11269300000000
2022-03-21,1212,8576900000000
2022-03-22,1222,8387900000000
2022-03-23,1214.5,11710600000000
2022-03-24,1218.5,11479400000000
2022-03-25,1221,10658500000000
2022-03-28,1224.5,9663500000000
2022-03-29,1223,9878600000000
2022-03-30,1210.5,10925900000000
2022-03-31,1212,9552300000000
2022-04-01,1215.2,10551800000000
2022-04-04,1219.8,9598700000000
2022-04-05,1214.9,9808200000000
2022-04-06,1219,10854800000000
2022-04-07,1219.5,12117200000000
2022-04-08,1223.5,10143900000000
2022-04-11,1230,8714600000000
2022-04-12,1235.3,9548500000000
2022-04-13,1229.5,9526300000000
2022-04-14,1223.1,11252900000000
2022-04-15,1230.5,9448700000000
2022-04-18,1230,8918600000000
2022-04-19,1234.7,9621900000000
2022-04-20,1240,12121800000000
2022-04-21,1234.5,11303800000000
2022-04-22,1242.2,11893500000000
2022-04-25,1243.5,11496800000000
2022-04-26,1249.5,10645400000000
2022-04-27,1261.5,12403500000000
2022-04-28,1265,12298700000000
2022-04-29,1272,12481200000000
2022-05-02,1264,8954800000000
2022-05-03,1267.2,9066500000000
2022-05-04,1262,9768200000000
2022-05-06,1267,10430800000000
2022-05-09,1272,9059000000000
2022-05-10,1276,10694900000000
2022-05-11,1277.7,8470000000000
2022-05-12,1282.5,11933800000000
2022-05-13,1290.8,10127900000000
2022-05-16,1277,8384100000000
2022-05-17,1280,9316300000000
2022-05-18,1267.5,9394700000000
2022-05-19,1276,9712200000000
2022-05-20,1267,9491300000000
2022-05-23,1271.5,7706800000000
2022-05-24,1261,8598700000000
2022-05-25,1261.5,8208000000000
2022-05-26,1265.5,8476200000000
2022-05-27,1261,7679100000000
2022-05-30,1250.1,7318000000000
2022-05-31,1235,13644400000000
2022-06-02,1248.8,7693600000000
2022-06-03,1242.5,7452700000000
2022-06-07,1255,8819800000000
2022-06-08,1255,7378900000000
2022-06-09,1257.1,10605600000000
2022-06-10,1265,8137700000000
2022-06-13,1280,9605600000000
2022-06-14,1291.5,9802100000000
2022-06-15,1289,9802400000000
2022-06-16,1278,9367700000000
2022-06-17,1288,10668800000000
2022-06-20,1291,8971100000000
2022-06-21,1290.5,7295600000000
2022-06-22,1291.5,8507300000000
2022-06-23,1299,9989800000000
2022-06-24,1300,8324800000000
2022-06-27,1290,7516100000000
2022-06-28,1286.5,7030300000000
2022-06-29,1292.4,7734800000000
2022-06-30,1300.5,8729500000000
2022-07-01,1290,8519100000000
2022-07-04,1299.5,7243100000000
2022-07-05,1296,6746000000000
2022-07-06,1308.5,8534100000000
2022-07-07,1305,7545500000000
2022-07-08,1297.5,6898900000000
2022-07-11,1297,6147900000000
2022-07-12,1311,6289700000000
2022-07-13,1307.5,5916600000000
2022-07-14,1306.5,6443900000000
2022-07-15,1318,7247300000000
2022-07-18,1318.3,6991800000000
2022-07-19,1318,6329400000000
2022-07-20,1307,7361100000000
2022-07-21,1313,6194400000000
2022-07-22,1307.3,6860500000000
2022-07-25,1313.5,5777400000000
2022-07-26,1312,6147500000000
2022-07-27,1311,6889800000000
2022-07-28,1306,9014600000000
2022-07-29,1295.5,10097400000000
2022-08-01,1304,7402000000000
2022-08-02,1309,7137500000000
2022-08-03,1315,6611500000000
2022-08-04,1308.2,7409500000000
2022-08-05,1303.5,7447000000000
2022-08-08,1305,7409700000000
2022-08-09,1302,8744900000000
2022-08-10,1308,8908600000000
2022-08-11,1297,9710800000000
2022-08-12,1307,7899500000000
2022-08-16,1312,7862200000000
2022-08-17,1310,7035600000000
2022-08-18,1315,6982100000000
2022-08-19,1326,6583600000000
2022-08-22,1335.5,6007100000000
2022-08-23,1341.8,7398000000000
2022-08-24,1339.5,7931500000000
2022-08-25,1341.5,7069400000000
2022-08-26,1335,7805700000000
2022-08-29,1342.5,7798900000000
2022-08-30,1346,6697700000000
2022-08-31,1350,8693600000000
2022-09-01,1342,8151700000000
2022-09-02,1356,7019400000000
2022-09-05,1365,6133900000000
2022-09-06,1369,5343100000000
2022-09-07,1377,7287200000000
2022-09-08,1375.5,8789700000000
2022-09-13,1375,9051900000000
2022-09-14,1393,7534700000000
2022-09-15,1391,7299500000000
2022-09-16,1399,8440200000000
2022-09-19,1385,6738900000000
2022-09-20,1390,6872500000000
2022-09-21,1389,6175500000000
2022-09-22,1398,7284500000000
2022-09-23,1405,7282300000000
2022-09-26,1419,9187000000000
2022-09-27,1428,7817700000000
2022-09-28,1425.5,9063000000000
2022-09-29,1424.5,7114900000000
2022-09-30,1430.5,7785200000000
2022-10-04,1428,7371300000000
2022-10-05,1417,9342700000000
2022-10-06,1416.5,6665800000000
2022-10-07,1409,6962700000000
2022-10-11,1428,7754100000000
2022-10-12,1430,7326300000000
2022-10-13,1424.5,6966400000000
2022-10-14,1431.5,7012700000000
2022-10-17,1440.9,6352700000000
2022-10-18,1430,7134200000000
2022-10-19,1424,7656200000000
2022-10-20,1435.4,8109200000000
2022-10-21,1432.4,6042000000000
2022-10-24,1430,6763300000000
2022-10-25,1444,6924300000000
2022-10-26,1428.5,7387700000000
2022-10-27,1413.5,8339200000000
2022-10-28,1423,8151400000000
2022-10-31,1423,8563300000000
2022-11-01,1428.5,9335600000000
2022-11-02,1420,9387500000000
2022-11-03,1425.3,9135400000000
2022-11-04,1426,7821600000000
2022-11-07,1411,7971200000000
2022-11-08,1394,8496300000000
2022-11-09,1376,9237500000000
2022-11-10,1370.5,9157100000000
2022-11-11,1347.5,13740800000000
2022-11-14,1316,11096200000000
2022-11-15,1326,9146400000000
2022-11-16,1316,9672400000000
2022-11-17,1336,7547800000000
2022-11-18,1345,7246200000000
2022-11-21,1342,6935800000000
2022-11-22,1361,7086800000000
2022-11-23,1351,7373300000000
2022-11-24,1337.5,6286500000000
2022-11-25,1327,5984900000000
2022-11-28,1336,6363600000000
2022-11-29,1340,6345400000000
2022-11-30,1329,11267300000000
2022-12-01,1301,8719600000000
2022-12-02,1303.5,7192900000000
2022-12-05,1297,7603300000000
2022-12-06,1304.2,6254000000000
2022-12-07,1322,5905000000000
2022-12-08,1316.5,7430600000000
2022-12-09,1318,7097400000000
2022-12-12,1305.8,5720600000000
2022-12-13,1305,6399800000000
2022-12-14,1292,5598400000000
2022-12-15,1298.5,6025900000000
2022-12-16,1319,7027300000000
2022-12-19,1310.5,4845900000000
2022-12-20,1304.5,5203200000000
2022-12-21,1286,4945700000000
2022-12-22,1285,5963800000000
2022-12-23,1285,5856700000000
2022-12-26,1276,5117000000000
2022-12-27,1273,6955600000000
2022-12-28,1271.5,7480300000000
2022-12-29,1270,5931500000000
2023-01-02,1261,5118200000000
2023-01-03,1270,6031400000000
2023-01-04,1280.5,6408700000000
2023-01-05,1271,7416700000000
2023-01-06,1274.3,6649900000000
2023-01-09,1255,6929500000000
2023-01-10,1239,6605800000000
2023-01-11,1241.5,6157300000000
2023-01-12,1242,7679400000000
2023-01-13,1238,6879000000000
2023-01-16,1238,6464000000000
2023-01-17,1240,6206100000000
2023-01-18,1239,5426800000000
2023-01-19,1236.2,5355500000000
2023-01-20,1236,4964100000000
2023-01-25,1233,6566800000000
2023-01-26,1232,8107700000000
2023-01-27,1231.5,8893500000000
2023-01-30,1229.9,8740800000000
2023-01-31,1232.5,10148500000000
2023-02-01,1232,8412800000000
2023-02-02,1220,9010900000000
2023-02-03,1225,7858400000000
2023-02-06,1247.5,7544800000000
2023-02-07,1261.5,7480700000000
2023-02-08,1254.5,7892100000000
2023-02-09,1261.5,8764600000000
2023-02-10,1264.5,8270400000000
2023-02-13,1267.9,7273100000000
2023-02-14,1273,6662000000000
2023-02-15,1273,8643800000000
2023-02-16,1283,8972200000000
2023-02-17,1291.9,8263900000000
2023-02-20,1298,7438600000000
2023-02-21,1296.7,7215800000000
2023-02-22,1306.2,8197300000000
2023-02-23,1303.5,7339600000000
2023-02-24,1297.5,6862500000000
2023-02-27,1315,6525000000000
2023-02-28,1318,8900700000000
2023-03-02,1306.5,9489300000000
2023-03-03,1311.5,7732500000000
2023-03-06,1298,9633400000000
2023-03-07,1299,10576300000000
2023-03-08,1317.2,9504600000000
2023-03-09,1317,10174800000000
2023-03-10,1325.5,7728400000000
2023-03-13,1317,7442400000000
2023-03-14,1298.1,7589100000000
2023-03-15,1305,7482200000000
2023-03-16,1314,7720300000000
2023-03-17,1301,8380700000000
2023-03-20,1302,5973500000000
2023-03-21,1305.2,7143100000000
2023-03-22,1304,7773300000000
2023-03-23,1298,10180500000000
2023-03-24,1287.2,8864400000000
2023-03-27,1294.5,8398600000000
2023-03-28,1297,8641500000000
2023-03-29,1296.6,8663700000000
2023-03-30,1310.2,10358800000000
2023-03-31,1296.7,12512000000000
2023-04-03,1306.2,11161500000000
2023-04-04,1309.8,12719400000000
2023-04-05,1313,9604000000000
2023-04-06,1316.5,11138000000000
2023-04-07,1317.9,11093900000000
2023-04-10,1316.5,13409300000000
2023-04-11,1320,13903700000000
2023-04-12,1322.5,14112000000000
2023-04-13,1323,11720800000000
2023-04-14,1303.5,12860900000000
2023-04-17,1305,12579800000000
2023-04-18,1318.5,13908700000000
2023-04-19,1318.4,12484600000000
2023-04-20,1329.5,12207300000000
2023-04-21,1324,12403700000000
2023-04-24,1332.5,11355700000000
2023-04-25,1331.5,13464700000000
2023-04-26,1339.1,12235300000000
2023-04-27,1338,10972400000000
2023-04-28,1339,13639300000000
2023-05-02,1342.2,9795000000000
2023-05-03,1341,9719800000000
2023-05-04,1335,9847000000000
2023-05-08,1320,9056900000000
2023-05-09,1322.4,9173200000000
2023-05-10,1324.6,8756600000000
2023-05-11,1317.4,8822300000000
2023-05-12,1331,8211200000000
2023-05-15,1340.1,6803300000000
2023-05-16,1335,7959400000000
2023-05-17,1342,7071900000000
2023-05-18,1335,7642000000000
2023-05-19,1335.5,9087100000000
2023-05-22,1326,8036300000000
2023-05-23,1314,7318600000000
2023-05-24,1319,7788200000000
2023-05-25,1319,9271300000000
2023-05-26,1329.5,9262600000000
2023-05-30,1323,10754000000000
2023-05-31,1321,14610500000000
